transaction_id,customer_id,timestamp,transaction_amount,avg_transaction_amount_30d,amount_deviation,txn_velocity,velocity_change,location_change_km,merchant_category_risk,hour_of_day
T1312_011,C1312,2025-11-27 02:15:00,1453.59,2149,0.68,0,0.0,0.0,0.2,21
T0687_011,C0687,2025-11-27 02:19:00,462.26,804,0.57,0,0.0,0.0,0.2,22
T0749_005,C0749,2025-11-27 02:24:00,1326.93,1140,1.16,0,0.0,0.0,0.3,19
T0057_010,C0057,2025-11-27 02:25:00,1357.22,1300,1.04,0,0.0,0.0,0.4,17
T1025_010,C1025,2025-11-27 02:28:00,2269.94,2401,0.95,0,0.0,0.0,0.15,17
T1480_005,C1480,2025-11-27 02:29:00,1919.51,1904,1.01,0,0.0,0.0,0.2,19
T0739_016,C0739,2025-11-27 02:30:00,2616.65,2323,1.13,0,0.0,0.0,0.1,16
T0431_006,C0431,2025-11-27 02:32:00,2756.17,2087,1.32,0,0.0,0.0,0.4,22
T0147_004,C0147,2025-11-27 02:41:00,917.16,817,1.12,0,0.0,0.0,0.1,20
T0314_006,C0314,2025-11-27 02:45:00,1667.9,1679,0.99,0,0.0,0.0,0.1,11
T1107_015,C1107,2025-11-27 02:45:00,1610.01,2332,0.69,0,0.0,0.0,0.3,11
T0078_005,C0078,2025-11-27 02:45:00,1445.9,1531,0.94,0,0.0,0.0,0.3,19
T0516_004,C0516,2025-11-27 02:45:00,1384.52,1051,1.32,0,0.0,0.0,0.3,9
T0897_012,C0897,2025-11-27 02:45:00,1386.6,1023,1.36,0,0.0,0.0,0.2,22
T0032_011,C0032,2025-11-27 02:45:00,1885.8,2000,0.94,0,0.0,735.2,0.4,21
T0232_010,C0232,2025-11-27 02:47:00,1024.16,1073,0.95,0,0.0,0.0,0.3,17
T0902_006,C0902,2025-11-27 02:50:00,962.61,1290,0.75,1,0.83,120.2,0.4,20
T1333_012,C1333,2025-11-27 02:51:00,1323.67,1890,0.7,0,0.0,0.0,0.3,8
T1542_012,C1542,2025-11-27 02:51:00,2209.71,1718,1.29,1,0.5,0.0,0.3,12
T1643_005,C1643,2025-11-27 02:52:00,545.6,1051,0.52,0,0.0,0.0,0.2,13
T0831_007,C0831,2025-11-27 02:52:00,894.17,749,1.19,0,0.0,0.0,0.1,21
T1774_007,C1774,2025-11-27 02:52:00,789.15,1294,0.61,0,0.0,0.0,0.2,22
T1990_008,C1990,2025-11-27 02:53:00,1156.75,1399,0.83,0,0.0,0.0,0.4,12
T0723_012,C0723,2025-11-27 02:54:00,1878.11,1639,1.15,0,0.0,0.0,0.15,15
T1015_018,C1015,2025-11-27 02:54:00,709.57,1283,0.55,0,0.0,0.0,0.3,22
T1143_016,C1143,2025-11-27 02:58:00,557.58,616,0.91,0,0.0,735.2,0.3,18
T0120_013,C0120,2025-11-27 03:02:00,699.36,587,1.19,1,0.5,0.0,0.15,15
T0703_013,C0703,2025-11-27 03:09:00,1920.34,2136,0.9,0,0.0,120.2,0.4,10
T1420_016,C1420,2025-11-27 03:15:00,624.65,758,0.82,0,0.0,0.0,0.4,19
T1036_004,C1036,2025-11-27 03:19:00,1752.49,1418,1.24,0,0.0,0.0,0.3,22
T1055_008,C1055,2025-11-27 03:20:00,1814.96,2356,0.77,0,0.0,0.0,0.1,12
T0856_014,C0856,2025-11-27 03:22:00,827.66,2478,0.33,0,0.0,0.0,0.2,20
T0401_006,C0401,2025-11-27 03:23:00,949.04,1052,0.9,0,0.0,0.0,0.4,13
T0010_009,C0010,2025-11-27 03:24:00,2766.62,2241,1.23,0,0.0,0.0,0.15,16
T0524_009,C0524,2025-11-27 03:24:00,1382.65,1292,1.07,0,0.0,0.0,0.1,12
T1970_007,C1970,2025-11-27 03:25:00,1110.08,1011,1.1,0,0.0,0.0,0.3,20
T0092_014,C0092,2025-11-27 03:25:00,2836.97,2314,1.23,0,0.0,0.0,0.2,18
T1990_009,C1990,2025-11-27 03:29:00,1562.1,1399,1.12,1,0.83,0.0,0.15,15
T1724_006,C1724,2025-11-27 03:29:00,819.08,842,0.97,0,0.0,0.0,0.1,18
T0286_009,C0286,2025-11-27 03:30:00,586.23,1682,0.35,0,0.0,0.0,0.2,14
T0533_015,C0533,2025-11-27 03:30:00,1658.24,1389,1.19,0,0.0,735.2,0.15,16
T0057_011,C0057,2025-11-27 03:43:00,1770.54,1300,1.36,0,0.0,0.0,0.3,21
T1742_009,C1742,2025-11-27 03:44:00,742.74,1930,0.38,0,0.0,0.0,0.4,11
T0341_005,C0341,2025-11-27 03:45:00,2937.67,2824,1.04,0,0.0,735.2,0.2,16
T0457_006,C0457,2025-11-27 03:46:00,1474.25,1352,1.09,0,0.0,0.0,0.1,9
T0383_012,C0383,2025-11-27 03:48:00,2658.79,1804,1.47,0,0.0,735.2,0.2,20
T1350_005,C1350,2025-11-27 03:51:00,811.25,1134,0.72,0,0.0,0.0,0.1,13
T1466_006,C1466,2025-11-27 03:54:00,1764.68,1974,0.89,0,0.0,0.0,0.15,19
T1743_010,C1743,2025-11-27 03:54:00,53958.0,872,61.88,0,0.0,120.2,0.9,23
T1867_005,C1867,2025-11-27 03:55:00,928.96,1902,0.49,0,0.0,0.0,0.2,20
T1333_013,C1333,2025-11-27 03:56:00,1185.7,1890,0.63,0,0.0,0.0,0.3,15
T0242_005,C0242,2025-11-27 03:56:00,3466.49,2496,1.39,0,0.0,0.0,0.2,19
T1480_006,C1480,2025-11-27 03:56:00,1788.62,1904,0.94,0,0.0,0.0,0.15,19
T0276_014,C0276,2025-11-27 03:58:00,1781.44,1612,1.11,0,0.0,0.0,0.2,13
T0639_010,C0639,2025-11-27 03:58:00,1888.73,2050,0.92,0,0.0,0.0,0.15,21
T1348_019,C1348,2025-11-27 04:00:00,956.01,1848,0.52,0,0.0,0.0,0.3,14
T1589_005,C1589,2025-11-27 04:03:00,573.44,578,0.99,0,0.0,0.0,0.3,22
T0460_005,C0460,2025-11-27 04:04:00,984.81,900,1.09,0,0.0,0.0,0.2,21
T1774_008,C1774,2025-11-27 04:05:00,1386.88,1294,1.07,0,0.0,0.0,0.2,13
T0473_009,C0473,2025-11-27 04:09:00,1767.66,1495,1.18,0,0.0,0.0,0.2,19
T0438_005,C0438,2025-11-27 04:09:00,3581.59,2582,1.39,0,0.0,0.0,0.3,16
T0687_012,C0687,2025-11-27 04:12:00,892.08,804,1.11,0,0.0,0.0,0.4,18
T0477_005,C0477,2025-11-27 04:13:00,858.63,750,1.14,0,0.0,0.0,0.4,19
T0585_006,C0585,2025-11-27 04:14:00,656.23,862,0.76,0,0.0,0.0,0.1,12
T0239_016,C0239,2025-11-27 04:15:00,1847.68,2977,0.62,0,0.0,0.0,0.1,20
T0337_014,C0337,2025-11-27 04:16:00,3794.55,2800,1.36,0,0.0,0.0,0.15,18
T1862_012,C1862,2025-11-27 04:19:00,50840.14,1962,25.91,0,0.0,0.0,0.7,1
T0696_005,C0696,2025-11-27 04:19:00,2723.61,2276,1.2,0,0.0,0.0,0.4,8
T1015_019,C1015,2025-11-27 04:21:00,1301.75,1283,1.01,0,0.0,0.0,0.3,20
T0314_007,C0314,2025-11-27 04:22:00,2244.08,1679,1.34,0,0.0,0.0,0.2,21
T0983_014,C0983,2025-11-27 04:23:00,598.85,745,0.8,0,0.0,0.0,0.1,21
T0360_006,C0360,2025-11-27 04:25:00,959.51,1061,0.9,0,0.0,0.0,0.3,16
T1036_005,C1036,2025-11-27 04:25:00,1690.28,1418,1.19,0,0.0,0.0,0.1,14
T0401_007,C0401,2025-11-27 04:26:00,627.41,1052,0.6,0,0.0,0.0,0.4,9
T0902_007,C0902,2025-11-27 04:27:00,615.94,1290,0.48,0,0.0,0.0,0.4,20
T1383_018,C1383,2025-11-27 04:28:00,1587.62,1691,0.94,0,0.0,0.0,0.3,22
T0639_011,C0639,2025-11-27 04:34:00,1782.04,2050,0.87,1,0.5,0.0,0.4,18
T0637_017,C0637,2025-11-27 04:35:00,2281.47,1786,1.28,0,0.0,0.0,0.15,17
T1143_017,C1143,2025-11-27 04:35:00,437.46,616,0.71,0,0.0,0.0,0.3,22
T0189_005,C0189,2025-11-27 04:41:00,2785.49,2866,0.97,0,0.0,0.0,0.4,18
T1990_010,C1990,2025-11-27 04:43:00,1629.01,1399,1.16,0,0.0,0.0,0.3,14
T0232_011,C0232,2025-11-27 04:44:00,1244.69,1073,1.16,0,0.0,0.0,0.15,17
T1786_016,C1786,2025-11-27 04:44:00,57023.0,1964,29.03,0,0.0,3783.9,1.0,3
T1931_012,C1931,2025-11-27 04:45:00,56653.0,1674,33.84,0,0.0,0.0,0.9,2
T0311_006,C0311,2025-11-27 04:48:00,2565.34,2103,1.22,0,0.0,120.2,0.1,14
T0166_011,C0166,2025-11-27 04:51:00,1199.21,1648,0.73,0,0.0,0.0,0.15,19
T1187_006,C1187,2025-11-27 04:52:00,1804.71,1547,1.17,0,0.0,0.0,0.1,18
T0597_009,C0597,2025-11-27 04:55:00,3320.76,2875,1.16,0,0.0,0.0,0.15,15
T0829_006,C0829,2025-11-27 04:56:00,1065.08,1174,0.91,0,0.0,0.0,0.1,19
T0516_005,C0516,2025-11-27 05:00:00,883.22,1051,0.84,0,0.0,0.0,0.4,8
T1862_013,C1862,2025-11-27 05:05:00,51071.69,1962,26.03,1,0.5,1935.1,0.7,2
T1416_006,C1416,2025-11-27 05:09:00,703.16,1114,0.63,0,0.0,0.0,0.15,14
T0633_005,C0633,2025-11-27 05:10:00,2758.87,2889,0.95,0,0.0,0.0,0.1,17
T0452_006,C0452,2025-11-27 05:13:00,2038.24,2031,1.0,0,0.0,120.2,0.2,15
T0092_015,C0092,2025-11-27 05:13:00,2578.6,2314,1.11,0,0.0,0.0,0.3,10
T1973_011,C1973,2025-11-27 05:13:00,68618.35,1647,41.66,0,0.0,1153.2,0.85,3
T0532_009,C0532,2025-11-27 05:15:00,2587.03,2782,0.93,0,0.0,0.0,0.4,19
T0530_011,C0530,2025-11-27 05:15:00,2317.66,1896,1.22,0,0.0,0.0,0.2,13
T1113_015,C1113,2025-11-27 05:15:00,1606.38,1452,1.11,0,0.0,0.0,0.2,22
T0394_007,C0394,2025-11-27 05:16:00,977.37,1070,0.91,0,0.0,0.0,0.15,11
T0637_018,C0637,2025-11-27 05:17:00,1430.93,1786,0.8,1,0.5,0.0,0.1,12
T0184_005,C0184,2025-11-27 05:19:00,928.95,1076,0.86,0,0.0,0.0,0.2,20
T0165_006,C0165,2025-11-27 05:20:00,2004.19,1833,1.09,0,0.0,0.0,0.3,15
T0166_012,C0166,2025-11-27 05:21:00,2399.13,1648,1.46,1,0.5,0.0,0.15,16
T1976_008,C1976,2025-11-27 05:22:00,788.26,1157,0.68,0,0.0,0.0,0.3,9
T1366_006,C1366,2025-11-27 05:23:00,702.26,529,1.33,0,0.0,0.0,0.4,12
T0430_006,C0430,2025-11-27 05:24:00,2691.35,2096,1.28,0,0.0,0.0,0.1,13
T0265_011,C0265,2025-11-27 05:25:00,1160.6,2161,0.54,0,0.0,0.0,0.1,16
T0578_014,C0578,2025-11-27 05:25:00,1194.38,1707,0.7,0,0.0,0.0,0.4,12
T0341_006,C0341,2025-11-27 05:27:00,3186.89,2824,1.13,0,0.0,0.0,0.4,12
T1331_020,C1331,2025-11-27 05:29:00,652.53,579,1.13,0,0.0,0.0,0.4,18
T0569_006,C0569,2025-11-27 05:31:00,1901.01,1893,1.0,0,0.0,0.0,0.4,11
T1702_007,C1702,2025-11-27 05:31:00,766.2,1236,0.62,0,0.0,0.0,0.3,22
T0356_013,C0356,2025-11-27 05:31:00,1622.99,1391,1.17,0,0.0,0.0,0.1,11
T0808_013,C0808,2025-11-27 05:37:00,499.67,706,0.71,0,0.0,0.0,0.15,17
T0331_004,C0331,2025-11-27 05:40:00,3965.18,2992,1.33,0,0.0,0.0,0.1,13
T0657_006,C0657,2025-11-27 05:45:00,344.42,564,0.61,0,0.0,0.0,0.4,20
T0120_014,C0120,2025-11-27 05:45:00,675.2,587,1.15,0,0.0,0.0,0.15,16
T0309_012,C0309,2025-11-27 05:46:00,2260.25,1599,1.41,0,0.0,0.0,0.2,15
T0703_014,C0703,2025-11-27 05:52:00,1938.5,2136,0.91,0,0.0,845.3,0.15,10
T0032_012,C0032,2025-11-27 05:58:00,1474.63,2000,0.74,0,0.0,0.0,0.15,16
T1743_011,C1743,2025-11-27 06:02:00,78136.0,872,89.61,0,0.0,0.0,1.0,3
T1774_009,C1774,2025-11-27 06:05:00,975.37,1294,0.75,0,0.0,0.0,0.4,14
T0465_005,C0465,2025-11-27 06:05:00,1306.91,2024,0.65,0,0.0,0.0,0.2,13
T1594_007,C1594,2025-11-27 06:06:00,1092.62,1225,0.89,0,0.0,0.0,0.3,11
T0566_006,C0566,2025-11-27 06:11:00,2085.17,1633,1.28,0,0.0,0.0,0.15,11
T1312_012,C1312,2025-11-27 06:16:00,2316.66,2149,1.08,0,0.0,0.0,0.2,15
T0808_014,C0808,2025-11-27 06:17:00,1126.08,706,1.6,1,0.5,0.0,0.4,19
T0809_011,C0809,2025-11-27 06:20:00,1352.19,2402,0.56,0,0.0,0.0,0.4,13
T0637_019,C0637,2025-11-27 06:22:00,1832.49,1786,1.03,0,0.0,0.0,0.2,12
T1894_008,C1894,2025-11-27 06:23:00,1057.24,1412,0.75,0,0.0,0.0,0.15,10
T0276_015,C0276,2025-11-27 06:25:00,1203.68,1612,0.75,0,0.0,0.0,0.15,12
T0832_013,C0832,2025-11-27 06:27:00,2495.12,2176,1.15,0,0.0,0.0,0.2,8
T0438_006,C0438,2025-11-27 06:30:00,2624.76,2582,1.02,0,0.0,0.0,0.3,17
T1930_012,C1930,2025-11-27 06:33:00,1494.03,1265,1.18,0,0.0,0.0,0.3,8
T0597_010,C0597,2025-11-27 06:33:00,4734.85,2875,1.65,0,0.0,0.0,0.4,13
T0737_011,C0737,2025-11-27 06:33:00,710.52,711,1.0,0,0.0,0.0,0.4,20
T0723_013,C0723,2025-11-27 06:35:00,1095.01,1639,0.67,0,0.0,0.0,0.1,14
T0902_008,C0902,2025-11-27 06:35:00,1731.19,1290,1.34,0,0.0,0.0,0.3,8
T0155_011,C0155,2025-11-27 06:36:00,1979.33,2419,0.82,0,0.0,845.3,0.3,21
T1871_012,C1871,2025-11-27 06:42:00,69450.0,1877,37.0,0,0.0,120.2,1.0,0
T0457_007,C0457,2025-11-27 06:42:00,1337.16,1352,0.99,0,0.0,0.0,0.4,17
T1845_006,C1845,2025-11-27 06:45:00,1382.21,1195,1.16,0,0.0,0.0,0.4,22
T1907_016,C1907,2025-11-27 06:47:00,37061.0,1520,24.38,0,0.0,0.0,0.85,1
T1787_006,C1787,2025-11-27 06:47:00,714.4,976,0.73,0,0.0,0.0,0.4,11
T0856_015,C0856,2025-11-27 06:50:00,3181.67,2478,1.28,0,0.0,0.0,0.3,15
T0431_007,C0431,2025-11-27 06:51:00,1281.84,2087,0.61,0,0.0,0.0,0.2,14
T1742_010,C1742,2025-11-27 06:53:00,26555.0,1930,13.76,0,0.0,0.0,1.0,0
T1849_008,C1849,2025-11-27 06:53:00,2319.87,1884,1.23,0,0.0,0.0,0.2,9
T1113_016,C1113,2025-11-27 06:55:00,1823.59,1452,1.26,0,0.0,0.0,0.2,8
T0242_006,C0242,2025-11-27 06:57:00,1666.96,2496,0.67,0,0.0,0.0,0.1,12
T1895_005,C1895,2025-11-27 06:58:00,2777.56,1945,1.43,0,0.0,0.0,0.3,9
T0401_008,C0401,2025-11-27 07:01:00,963.26,1052,0.92,0,0.0,0.0,0.3,22
T0309_013,C0309,2025-11-27 07:02:00,1654.56,1599,1.03,0,0.0,120.2,0.15,22
T1336_010,C1336,2025-11-27 07:04:00,3152.33,2883,1.09,0,0.0,0.0,0.1,12
T0015_012,C0015,2025-11-27 07:04:00,1786.43,2640,0.68,0,0.0,120.2,0.1,9
T0524_010,C0524,2025-11-27 07:04:00,1743.55,1292,1.35,0,0.0,0.0,0.4,15
T0983_015,C0983,2025-11-27 07:05:00,471.39,745,0.63,0,0.0,0.0,0.15,14
T1437_007,C1437,2025-11-27 07:09:00,900.55,737,1.22,0,0.0,0.0,0.3,18
T1596_014,C1596,2025-11-27 07:11:00,1770.98,1520,1.17,0,0.0,0.0,0.1,14
T1801_005,C1801,2025-11-27 07:11:00,1276.64,1450,0.88,0,0.0,0.0,0.1,18
T1901_010,C1901,2025-11-27 07:12:00,2711.36,1996,1.36,0,0.0,0.0,0.1,9
T1480_007,C1480,2025-11-27 07:17:00,1620.69,1904,0.85,0,0.0,0.0,0.1,19
T0820_016,C0820,2025-11-27 07:21:00,2280.0,2643,0.86,0,0.0,120.2,0.2,21
T0189_006,C0189,2025-11-27 07:24:00,4005.92,2866,1.4,0,0.0,0.0,0.3,13
T0318_008,C0318,2025-11-27 07:26:00,349.31,665,0.53,0,0.0,0.0,0.15,9
T1102_013,C1102,2025-11-27 07:26:00,2828.01,2335,1.21,0,0.0,0.0,0.3,13
T0131_007,C0131,2025-11-27 07:26:00,1609.7,1466,1.1,0,0.0,0.0,0.3,19
T0166_013,C0166,2025-11-27 07:28:00,1900.54,1648,1.15,0,0.0,735.2,0.4,20
T1867_006,C1867,2025-11-27 07:28:00,2559.92,1902,1.35,0,0.0,0.0,0.15,9
T1643_006,C1643,2025-11-27 07:29:00,955.4,1051,0.91,0,0.0,0.0,0.2,15
T0314_008,C0314,2025-11-27 07:34:00,1584.97,1679,0.94,0,0.0,0.0,0.2,13
T0057_012,C0057,2025-11-27 07:34:00,981.4,1300,0.75,0,0.0,0.0,0.2,8
T0141_007,C0141,2025-11-27 07:38:00,2099.23,1981,1.06,0,0.0,0.0,0.3,19
T1986_006,C1986,2025-11-27 07:39:00,605.15,1460,0.41,0,0.0,0.0,0.15,15
T1589_006,C1589,2025-11-27 07:44:00,337.94,578,0.58,0,0.0,0.0,0.1,18
T1336_011,C1336,2025-11-27 07:44:00,3326.33,2883,1.15,1,0.5,0.0,0.4,14
T0524_011,C0524,2025-11-27 07:47:00,1534.37,1292,1.19,1,0.5,0.0,0.1,14
T0639_012,C0639,2025-11-27 07:48:00,2029.78,2050,0.99,0,0.0,0.0,0.4,19
T0430_007,C0430,2025-11-27 07:49:00,2130.59,2096,1.02,0,0.0,735.2,0.3,8
T1466_007,C1466,2025-11-27 07:53:00,1656.46,1974,0.84,0,0.0,0.0,0.3,20
T0465_006,C0465,2025-11-27 07:53:00,1324.7,2024,0.65,0,0.0,0.0,0.3,16
T0530_012,C0530,2025-11-27 07:54:00,2200.57,1896,1.16,0,0.0,0.0,0.4,20
T1712_012,C1712,2025-11-27 07:55:00,71352.0,1133,62.98,0,0.0,1935.1,1.0,4
T1107_016,C1107,2025-11-27 07:55:00,2103.64,2332,0.9,0,0.0,0.0,0.2,19
T0718_001,C0718,2025-11-27 08:00:00,2805.13,2704,1.04,0,0.0,0.0,0.1,17
T1414_001,C1414,2025-11-27 08:00:00,2696.05,2609,1.03,0,0.0,0.0,0.1,8
T0511_001,C0511,2025-11-27 08:00:00,1210.75,1025,1.18,0,0.0,0.0,0.2,17
T1441_001,C1441,2025-11-27 08:00:00,2585.52,2745,0.94,0,0.0,0.0,0.3,18
T1179_001,C1179,2025-11-27 08:00:00,1789.02,1779,1.01,0,0.0,0.0,0.3,17
T1443_001,C1443,2025-11-27 08:00:00,515.95,706,0.73,0,0.0,0.0,0.2,19
T1729_001,C1729,2025-11-27 08:00:00,884.13,877,1.01,0,0.0,0.0,0.1,20
T1158_001,C1158,2025-11-27 08:00:00,2191.2,2259,0.97,0,0.0,0.0,0.2,22
T1285_001,C1285,2025-11-27 08:00:00,1485.88,1511,0.98,0,0.0,0.0,0.3,12
T1453_001,C1453,2025-11-27 08:00:00,3179.66,2848,1.12,0,0.0,0.0,0.15,19
T0285_001,C0285,2025-11-27 08:00:00,4192.06,2920,1.44,0,0.0,0.0,0.1,12
T1462_001,C1462,2025-11-27 08:00:00,1537.84,2620,0.59,0,0.0,0.0,0.2,12
T1151_001,C1151,2025-11-27 08:00:00,2847.33,2713,1.05,0,0.0,0.0,0.4,11
T0244_001,C0244,2025-11-27 08:00:00,1133.07,1546,0.73,0,0.0,0.0,0.2,14
T0447_001,C0447,2025-11-27 08:00:00,3172.42,2686,1.18,0,0.0,0.0,0.3,8
T1874_001,C1874,2025-11-27 08:00:00,1518.61,1934,0.79,0,0.0,0.0,0.3,12
T1877_001,C1877,2025-11-27 08:00:00,1318.85,1260,1.05,0,0.0,0.0,0.2,15
T0444_001,C0444,2025-11-27 08:00:00,1481.5,1981,0.75,0,0.0,0.0,0.15,14
T0252_001,C0252,2025-11-27 08:00:00,3622.25,2194,1.65,0,0.0,0.0,0.4,22
T0735_001,C0735,2025-11-27 08:00:00,2943.06,1987,1.48,0,0.0,0.0,0.4,16
T1683_001,C1683,2025-11-27 08:00:00,1185.82,1637,0.72,0,0.0,0.0,0.15,10
T1639_001,C1639,2025-11-27 08:00:00,1252.76,810,1.55,0,0.0,0.0,0.15,12
T1153_001,C1153,2025-11-27 08:00:00,1506.45,1264,1.19,0,0.0,0.0,0.2,22
T1566_001,C1566,2025-11-27 08:00:00,3201.02,2843,1.13,0,0.0,0.0,0.3,17
T1189_001,C1189,2025-11-27 08:00:00,772.01,655,1.18,0,0.0,0.0,0.15,16
T1815_001,C1815,2025-11-27 08:00:00,1518.83,1102,1.38,0,0.0,0.0,0.15,20
T1613_001,C1613,2025-11-27 08:00:00,2065.14,1901,1.09,0,0.0,120.2,0.1,18
T0310_001,C0310,2025-11-27 08:00:00,1535.46,1030,1.49,0,0.0,0.0,0.15,11
T1775_001,C1775,2025-11-27 08:00:00,728.39,1526,0.48,0,0.0,0.0,0.15,10
T0574_001,C0574,2025-11-27 08:00:00,1364.78,934,1.46,0,0.0,0.0,0.4,13
T0140_001,C0140,2025-11-27 08:00:00,2892.05,2803,1.03,0,0.0,0.0,0.2,10
T1224_001,C1224,2025-11-27 08:00:00,2172.54,1889,1.15,0,0.0,0.0,0.4,19
T1218_001,C1218,2025-11-27 08:00:00,1090.18,1077,1.01,0,0.0,0.0,0.3,12
T1676_001,C1676,2025-11-27 08:00:00,1333.8,1353,0.99,0,0.0,0.0,0.3,14
T0135_001,C0135,2025-11-27 08:00:00,1005.69,1617,0.62,0,0.0,0.0,0.3,17
T0371_001,C0371,2025-11-27 08:00:00,1036.86,842,1.23,0,0.0,0.0,0.1,9
T1214_001,C1214,2025-11-27 08:00:00,622.87,946,0.66,0,0.0,120.2,0.1,15
T0554_001,C0554,2025-11-27 08:00:00,741.97,713,1.04,0,0.0,0.0,0.2,8
T1754_001,C1754,2025-11-27 08:00:00,1164.87,1212,0.96,0,0.0,0.0,0.3,22
T0688_001,C0688,2025-11-27 08:00:00,1674.65,1291,1.3,0,0.0,0.0,0.15,22
T1838_001,C1838,2025-11-27 08:00:00,2582.01,1880,1.37,0,0.0,0.0,0.1,15
T1753_001,C1753,2025-11-27 08:00:00,860.34,873,0.99,0,0.0,0.0,0.1,20
T1204_001,C1204,2025-11-27 08:00:00,587.14,980,0.6,0,0.0,0.0,0.2,17
T1203_001,C1203,2025-11-27 08:00:00,1962.12,2033,0.97,0,0.0,0.0,0.15,21
T0539_001,C0539,2025-11-27 08:00:00,471.17,515,0.91,0,0.0,0.0,0.15,21
T0698_001,C0698,2025-11-27 08:00:00,1313.82,2725,0.48,0,0.0,0.0,0.15,11
T0528_001,C0528,2025-11-27 08:00:00,3080.16,2711,1.14,0,0.0,0.0,0.2,11
T0521_001,C0521,2025-11-27 08:00:00,3038.45,2468,1.23,0,0.0,0.0,0.15,20
T0518_001,C0518,2025-11-27 08:00:00,2972.89,2854,1.04,0,0.0,0.0,0.4,9
T1804_001,C1804,2025-11-27 08:00:00,1900.34,1698,1.12,0,0.0,0.0,0.3,18
T1398_001,C1398,2025-11-27 08:00:00,1507.79,2349,0.64,0,0.0,0.0,0.4,14
T0095_001,C0095,2025-11-27 08:00:00,2952.05,1824,1.62,0,0.0,0.0,0.3,16
T1215_001,C1215,2025-11-27 08:00:00,1588.42,913,1.74,0,0.0,0.0,0.2,13
T1893_001,C1893,2025-11-27 08:00:00,569.4,1468,0.39,0,0.0,0.0,0.4,11
T0063_001,C0063,2025-11-27 08:00:00,1781.87,2510,0.71,0,0.0,0.0,0.1,8
T1912_001,C1912,2025-11-27 08:00:00,1595.66,1929,0.83,0,0.0,0.0,0.1,18
T1100_001,C1100,2025-11-27 08:00:00,1837.26,1726,1.06,0,0.0,0.0,0.1,20
T1010_001,C1010,2025-11-27 08:00:00,1208.94,1278,0.95,0,0.0,0.0,0.1,17
T1077_001,C1077,2025-11-27 08:00:00,2491.09,2623,0.95,0,0.0,0.0,0.1,11
T1974_001,C1974,2025-11-27 08:00:00,1216.15,994,1.22,0,0.0,0.0,0.2,20
T0784_001,C0784,2025-11-27 08:00:00,1443.3,2873,0.5,0,0.0,0.0,0.2,20
T0066_001,C0066,2025-11-27 08:00:00,1333.01,1559,0.86,0,0.0,0.0,0.2,14
T0965_001,C0965,2025-11-27 08:00:00,2405.94,2496,0.96,0,0.0,0.0,0.1,21
T1952_001,C1952,2025-11-27 08:00:00,1881.14,1441,1.31,0,0.0,0.0,0.15,18
T1588_001,C1588,2025-11-27 08:00:00,2427.92,2527,0.96,0,0.0,120.2,0.3,13
T0091_001,C0091,2025-11-27 08:00:00,840.28,2049,0.41,0,0.0,0.0,0.1,14
T1950_001,C1950,2025-11-27 08:00:00,1408.94,1520,0.93,0,0.0,0.0,0.3,18
T0862_001,C0862,2025-11-27 08:00:00,4705.57,2716,1.73,0,0.0,0.0,0.3,21
T0901_001,C0901,2025-11-27 08:00:00,806.26,979,0.82,0,0.0,0.0,0.1,21
T0764_001,C0764,2025-11-27 08:00:00,1124.25,1428,0.79,0,0.0,0.0,0.1,9
T1516_001,C1516,2025-11-27 08:00:00,594.83,860,0.69,0,0.0,0.0,0.2,8
T1129_001,C1129,2025-11-27 08:00:00,1396.61,1581,0.88,0,0.0,120.2,0.1,22
T0017_001,C0017,2025-11-27 08:00:00,1229.45,964,1.28,0,0.0,735.2,0.4,21
T0412_001,C0412,2025-11-27 08:00:00,2159.96,2853,0.76,0,0.0,120.2,0.1,20
T0010_010,C0010,2025-11-27 08:02:00,1409.4,2241,0.63,0,0.0,0.0,0.1,9
T0015_013,C0015,2025-11-27 08:04:00,2073.48,2640,0.79,0,0.0,0.0,0.1,17
T1787_007,C1787,2025-11-27 08:06:00,1197.06,976,1.23,0,0.0,0.0,0.4,19
T1314_006,C1314,2025-11-27 08:10:00,2817.62,1607,1.75,0,0.0,0.0,0.1,10
T1025_011,C1025,2025-11-27 08:11:00,2831.06,2401,1.18,0,0.0,0.0,0.4,10
T0585_007,C0585,2025-11-27 08:12:00,1313.64,862,1.52,0,0.0,0.0,0.2,22
T0809_012,C0809,2025-11-27 08:13:00,1951.79,2402,0.81,0,0.0,0.0,0.1,17
T0078_006,C0078,2025-11-27 08:14:00,1471.37,1531,0.96,0,0.0,0.0,0.2,9
T0831_008,C0831,2025-11-27 08:15:00,499.99,749,0.67,0,0.0,0.0,0.3,13
T0794_006,C0794,2025-11-27 08:16:00,902.33,748,1.21,0,0.0,0.0,0.3,9
T1594_008,C1594,2025-11-27 08:19:00,1768.58,1225,1.44,0,0.0,0.0,0.15,9
T0642_011,C0642,2025-11-27 08:21:00,716.12,1008,0.71,0,0.0,0.0,0.4,11
T0506_007,C0506,2025-11-27 08:26:00,1062.92,792,1.34,0,0.0,0.0,0.1,17
T0436_007,C0436,2025-11-27 08:34:00,3050.93,2479,1.23,0,0.0,0.0,0.4,11
T0737_012,C0737,2025-11-27 08:35:00,536.52,711,0.75,0,0.0,0.0,0.4,13
T1179_002,C1179,2025-11-27 08:35:00,1924.59,1779,1.08,1,0.83,0.0,0.4,16
